transaction_id,date,month,quarter,year,type,sub_type,product,plan,customer_id,sales_rep,region,department,amount,currency,payment_terms,payment_status,churn_risk,discount_pct,contract_length_months,notes
REV-014358,2023-05-15,2023-05,Q2 2023,2023,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00993,REP-003,Middle East,Sales,2326.57,USD,Net 60,Paid,Low,4.2,6,TraxCore (ERP) Starter — Subscription
REV-014359,2023-01-10,2023-01,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00085,REP-033,LATAM,Sales,1492.97,USD,Net 30,Pending,Low,15.5,12,TraxAnalytics Starter — Subscription
REV-014360,2025-05-17,2025-05,Q2 2025,2025,Revenue,Subscription,TraxCRM,Professional,CUST-00324,REP-048,APAC,Sales,3523.2,USD,Upfront Annual,Paid,High,6.5,24,TraxCRM Professional — Subscription
REV-014361,2020-06-05,2020-06,Q2 2020,2020,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00024,REP-038,LATAM,Sales,1443.46,USD,Net 60,Paid,Low,10.1,24,TraxCore (ERP) Starter — Subscription
REV-014362,2021-11-21,2021-11,Q4 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00433,REP-031,APAC,Sales,67430.17,USD,Net 30,Overdue,Low,1.5,36,TraxAnalytics Enterprise — Subscription
REV-014363,2025-12-12,2025-12,Q4 2025,2025,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00395,REP-016,North America,Sales,7579.46,USD,Monthly,Paid,High,18.1,6,TraxAnalytics Professional — Professional Services
REV-014364,2022-03-09,2022-03,Q1 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00459,REP-013,Middle East,Sales,2722.3,USD,Monthly,Paid,Medium,15.9,36,TraxCRM Starter — Subscription
REV-014365,2022-03-13,2022-03,Q1 2022,2022,Revenue,Training,TraxAnalytics,Professional,CUST-00027,REP-034,APAC,Sales,10436.29,USD,Net 30,Pending,Medium,18.2,24,TraxAnalytics Professional — Training
REV-014366,2021-04-08,2021-04,Q2 2021,2021,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00339,REP-040,APAC,Sales,14822.61,USD,Monthly,Paid,Low,13.4,36,TraxCore (ERP) Enterprise — Subscription
REV-014367,2021-09-17,2021-09,Q3 2021,2021,Revenue,Training,TraxCRM,Starter,CUST-00275,REP-039,Europe,Sales,2752.95,USD,Monthly,Paid,Low,1.8,36,TraxCRM Starter — Training
REV-014368,2025-11-22,2025-11,Q4 2025,2025,Revenue,Training,TraxCRM,Professional,CUST-00166,REP-014,Middle East,Sales,9928.46,USD,Net 30,Paid,Low,5.1,1,TraxCRM Professional — Training
REV-014369,2020-02-08,2020-02,Q1 2020,2020,Revenue,Subscription,TraxCRM,Professional,CUST-00362,REP-043,Europe,Sales,7160.39,USD,Net 60,Paid,Low,16.7,1,TraxCRM Professional — Subscription
REV-014370,2023-10-08,2023-10,Q4 2023,2023,Revenue,Professional Services,TraxCore (ERP),Enterprise,CUST-00316,REP-044,LATAM,Sales,76322.79,USD,Monthly,Paid,Medium,6.3,12,TraxCore (ERP) Enterprise — Professional Services
REV-014371,2024-06-08,2024-06,Q2 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00684,REP-016,APAC,Sales,1848.49,USD,Net 60,Paid,Medium,11.8,1,TraxCore (ERP) Starter — Subscription
REV-014372,2021-10-23,2021-10,Q4 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00074,REP-045,Europe,Sales,10485.15,USD,Upfront Annual,Paid,Low,17.4,24,TraxCore (ERP) Professional — Subscription
REV-014373,2024-11-14,2024-11,Q4 2024,2024,Revenue,One-time License,TraxCore (ERP),Professional,CUST-00252,REP-015,LATAM,Sales,9660.39,USD,Net 60,Paid,Medium,3.1,1,TraxCore (ERP) Professional — One-time License
REV-014374,2025-11-23,2025-11,Q4 2025,2025,Revenue,Training,TraxCore (ERP),Professional,CUST-00261,REP-037,Middle East,Sales,11183.79,USD,Net 60,Pending,Medium,19.7,36,TraxCore (ERP) Professional — Training
REV-014375,2023-12-27,2023-12,Q4 2023,2023,Revenue,One-time License,TraxAnalytics,Starter,CUST-00358,REP-012,APAC,Sales,1352.59,USD,Upfront Annual,Paid,Low,13.8,12,TraxAnalytics Starter — One-time License
REV-014376,2020-03-09,2020-03,Q1 2020,2020,Revenue,Subscription,TraxCRM,Professional,CUST-00478,REP-030,North America,Sales,3046.5,USD,Net 30,Overdue,Low,5.0,1,TraxCRM Professional — Subscription
REV-014377,2023-07-21,2023-07,Q3 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00144,REP-030,Middle East,Sales,1556.33,USD,Monthly,Paid,Low,12.1,24,TraxCRM Starter — Subscription
REV-014378,2024-01-24,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00615,REP-022,Middle East,Sales,1709.94,USD,Net 30,Paid,Medium,5.6,1,TraxCore (ERP) Starter — Subscription
REV-014379,2024-04-25,2024-04,Q2 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00818,REP-027,LATAM,Sales,1852.86,USD,Net 30,Paid,Low,18.9,1,TraxCRM Starter — Subscription
REV-014380,2022-09-23,2022-09,Q3 2022,2022,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00617,REP-017,APAC,Sales,3953.45,USD,Upfront Annual,Paid,Low,18.8,12,TraxAnalytics Professional — Professional Services
REV-014381,2020-01-02,2020-01,Q1 2020,2020,Revenue,Subscription,TraxAnalytics,Professional,CUST-00192,REP-030,Middle East,Sales,7994.11,USD,Monthly,Paid,Low,8.9,6,TraxAnalytics Professional — Subscription
REV-014382,2023-11-12,2023-11,Q4 2023,2023,Revenue,Subscription,TraxAnalytics,Professional,CUST-00917,REP-013,Middle East,Sales,3371.56,USD,Upfront Annual,Pending,High,8.5,6,TraxAnalytics Professional — Subscription
REV-014383,2023-10-15,2023-10,Q4 2023,2023,Revenue,Renewal,TraxCRM,Professional,CUST-00357,REP-017,Europe,Sales,8333.02,USD,Monthly,Paid,Low,15.8,1,TraxCRM Professional — Renewal
REV-014384,2025-01-04,2025-01,Q1 2025,2025,Revenue,Subscription,TraxAnalytics,Professional,CUST-00954,REP-011,APAC,Sales,11646.77,USD,Monthly,Paid,Low,5.6,24,TraxAnalytics Professional — Subscription
REV-014385,2023-09-01,2023-09,Q3 2023,2023,Revenue,Renewal,TraxAnalytics,Professional,CUST-00857,REP-041,APAC,Sales,3937.16,USD,Monthly,Paid,Low,0.2,6,TraxAnalytics Professional — Renewal
REV-014386,2025-08-29,2025-08,Q3 2025,2025,Revenue,One-time License,TraxCore (ERP),Professional,CUST-00564,REP-023,North America,Sales,4362.92,USD,Upfront Annual,Paid,Medium,0.5,36,TraxCore (ERP) Professional — One-time License
REV-014387,2024-07-07,2024-07,Q3 2024,2024,Revenue,Professional Services,TraxAnalytics,Enterprise,CUST-00334,REP-016,LATAM,Sales,56576.8,USD,Net 30,Pending,Low,15.5,1,TraxAnalytics Enterprise — Professional Services
REV-014388,2020-09-15,2020-09,Q3 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00314,REP-005,Europe,Sales,1445.42,USD,Upfront Annual,Pending,Low,11.1,1,TraxCRM Starter — Subscription
REV-014389,2021-11-12,2021-11,Q4 2021,2021,Revenue,One-time License,TraxAnalytics,Professional,CUST-00707,REP-047,APAC,Sales,10879.31,USD,Net 60,Paid,Low,13.4,12,TraxAnalytics Professional — One-time License
REV-014390,2022-09-29,2022-09,Q3 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00064,REP-036,North America,Sales,1433.7,USD,Upfront Annual,Paid,Low,3.1,36,TraxAnalytics Starter — Subscription
REV-014391,2023-12-04,2023-12,Q4 2023,2023,Revenue,One-time License,TraxCore (ERP),Professional,CUST-00130,REP-017,Middle East,Sales,3020.12,USD,Upfront Annual,Paid,Medium,18.1,24,TraxCore (ERP) Professional — One-time License
REV-014392,2021-06-26,2021-06,Q2 2021,2021,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00999,REP-017,Middle East,Sales,5438.51,USD,Net 60,Paid,Low,5.6,1,TraxAnalytics Professional — Professional Services
REV-014393,2023-01-31,2023-01,Q1 2023,2023,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00731,REP-003,APAC,Sales,2620.46,USD,Monthly,Paid,Low,16.7,24,TraxAnalytics Starter — Professional Services
REV-014394,2025-09-20,2025-09,Q3 2025,2025,Revenue,Training,TraxAnalytics,Starter,CUST-00314,REP-019,Middle East,Sales,1925.6,USD,Net 30,Paid,Low,18.1,1,TraxAnalytics Starter — Training
REV-014395,2025-05-09,2025-05,Q2 2025,2025,Revenue,One-time License,TraxAnalytics,Starter,CUST-00429,REP-026,North America,Sales,2075.75,USD,Net 30,Paid,Medium,4.7,1,TraxAnalytics Starter — One-time License
REV-014396,2020-04-12,2020-04,Q2 2020,2020,Revenue,Renewal,TraxCRM,Professional,CUST-00884,REP-042,Middle East,Sales,4495.61,USD,Net 30,Pending,Low,0.2,36,TraxCRM Professional — Renewal
REV-014397,2021-05-05,2021-05,Q2 2021,2021,Revenue,Professional Services,TraxCRM,Enterprise,CUST-00185,REP-041,North America,Sales,67624.07,USD,Net 30,Paid,Low,10.8,24,TraxCRM Enterprise — Professional Services
REV-014398,2022-07-30,2022-07,Q3 2022,2022,Revenue,Subscription,TraxCRM,Professional,CUST-00861,REP-019,North America,Sales,5998.2,USD,Monthly,Paid,Low,12.8,24,TraxCRM Professional — Subscription
REV-014399,2024-02-03,2024-02,Q1 2024,2024,Revenue,Subscription,TraxCRM,Professional,CUST-00840,REP-047,LATAM,Sales,3505.85,USD,Upfront Annual,Paid,Low,7.0,36,TraxCRM Professional — Subscription
REV-014400,2021-02-19,2021-02,Q1 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00725,REP-046,Middle East,Sales,24026.9,USD,Monthly,Pending,Low,0.4,24,TraxAnalytics Enterprise — Subscription
REV-014401,2024-03-13,2024-03,Q1 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00518,REP-036,Europe,Sales,1107.89,USD,Net 30,Paid,Low,16.5,12,TraxCRM Starter — Subscription
REV-014402,2025-09-08,2025-09,Q3 2025,2025,Revenue,Renewal,TraxCRM,Enterprise,CUST-00306,REP-029,Europe,Sales,47409.33,USD,Monthly,Pending,Low,10.2,24,TraxCRM Enterprise — Renewal
REV-014403,2020-10-10,2020-10,Q4 2020,2020,Revenue,Renewal,TraxAnalytics,Starter,CUST-00486,REP-008,North America,Sales,2564.09,USD,Upfront Annual,Paid,Low,1.6,1,TraxAnalytics Starter — Renewal
REV-014404,2024-07-27,2024-07,Q3 2024,2024,Revenue,Professional Services,TraxCore (ERP),Enterprise,CUST-00037,REP-021,North America,Sales,29154.52,USD,Monthly,Paid,Low,10.0,36,TraxCore (ERP) Enterprise — Professional Services
REV-014405,2024-11-19,2024-11,Q4 2024,2024,Revenue,One-time License,TraxCRM,Starter,CUST-00980,REP-034,LATAM,Sales,2941.51,USD,Monthly,Overdue,Low,11.2,24,TraxCRM Starter — One-time License
REV-014406,2025-09-15,2025-09,Q3 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00154,REP-029,North America,Sales,6167.7,USD,Upfront Annual,Pending,Low,0.8,24,TraxCore (ERP) Professional — Subscription
REV-014407,2022-06-12,2022-06,Q2 2022,2022,Revenue,One-time License,TraxCore (ERP),Professional,CUST-00597,REP-047,Europe,Sales,6402.27,USD,Upfront Annual,Paid,Low,6.5,1,TraxCore (ERP) Professional — One-time License
REV-014408,2021-01-09,2021-01,Q1 2021,2021,Revenue,One-time License,TraxCRM,Professional,CUST-00485,REP-006,North America,Sales,3204.31,USD,Net 30,Pending,Low,18.4,36,TraxCRM Professional — One-time License
REV-014409,2021-11-26,2021-11,Q4 2021,2021,Revenue,Subscription,TraxCRM,Starter,CUST-00429,REP-048,Middle East,Sales,1405.46,USD,Monthly,Paid,Medium,14.7,36,TraxCRM Starter — Subscription
REV-014410,2024-12-03,2024-12,Q4 2024,2024,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00250,REP-002,Middle East,Sales,11611.41,USD,Monthly,Paid,Low,15.2,36,TraxCore (ERP) Professional — Subscription
REV-014411,2022-01-29,2022-01,Q1 2022,2022,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00994,REP-004,APAC,Sales,53044.75,USD,Upfront Annual,Pending,Low,10.7,6,TraxAnalytics Enterprise — Subscription
REV-014412,2020-12-09,2020-12,Q4 2020,2020,Revenue,One-time License,TraxCRM,Starter,CUST-00952,REP-050,Middle East,Sales,1779.2,USD,Monthly,Paid,Medium,7.5,6,TraxCRM Starter — One-time License
REV-014413,2024-08-20,2024-08,Q3 2024,2024,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00182,REP-041,North America,Sales,3266.37,USD,Upfront Annual,Overdue,Low,16.2,6,TraxCore (ERP) Professional — Subscription
REV-014414,2023-01-07,2023-01,Q1 2023,2023,Revenue,Subscription,TraxCRM,Professional,CUST-00884,REP-023,Middle East,Sales,7052.56,USD,Net 60,Paid,Low,10.0,6,TraxCRM Professional — Subscription
REV-014415,2023-01-04,2023-01,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00464,REP-007,North America,Sales,37581.59,USD,Net 60,Pending,Low,5.0,36,TraxAnalytics Enterprise — Subscription
REV-014416,2023-10-22,2023-10,Q4 2023,2023,Revenue,Subscription,TraxCRM,Enterprise,CUST-00356,REP-009,Middle East,Sales,23356.76,USD,Net 30,Paid,High,4.9,1,TraxCRM Enterprise — Subscription
REV-014417,2025-10-10,2025-10,Q4 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00678,REP-038,Middle East,Sales,8621.51,USD,Net 60,Pending,Medium,19.0,12,TraxCore (ERP) Professional — Subscription
REV-014418,2024-05-03,2024-05,Q2 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00333,REP-020,LATAM,Sales,1774.15,USD,Net 30,Paid,Medium,16.5,24,TraxCore (ERP) Starter — Subscription
REV-014419,2021-09-16,2021-09,Q3 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00113,REP-025,LATAM,Sales,10476.54,USD,Upfront Annual,Paid,Low,1.5,6,TraxCore (ERP) Professional — Subscription
REV-014420,2022-07-03,2022-07,Q3 2022,2022,Revenue,Professional Services,TraxCRM,Enterprise,CUST-01000,REP-035,LATAM,Sales,12931.0,USD,Net 30,Paid,Low,7.1,6,TraxCRM Enterprise — Professional Services
REV-014421,2020-12-11,2020-12,Q4 2020,2020,Revenue,Subscription,TraxCRM,Enterprise,CUST-00005,REP-021,Middle East,Sales,50778.97,USD,Monthly,Paid,Low,4.5,36,TraxCRM Enterprise — Subscription
REV-014422,2025-09-15,2025-09,Q3 2025,2025,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00515,REP-050,Europe,Sales,2396.46,USD,Net 60,Paid,Low,13.5,12,TraxAnalytics Starter — Professional Services
REV-014423,2021-10-07,2021-10,Q4 2021,2021,Revenue,One-time License,TraxAnalytics,Professional,CUST-00012,REP-027,Europe,Sales,8568.45,USD,Net 60,Overdue,Medium,2.8,12,TraxAnalytics Professional — One-time License
REV-014424,2020-10-31,2020-10,Q4 2020,2020,Revenue,Subscription,TraxAnalytics,Starter,CUST-00283,REP-033,APAC,Sales,2076.78,USD,Net 30,Paid,Medium,9.3,1,TraxAnalytics Starter — Subscription
REV-014425,2021-03-18,2021-03,Q1 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00073,REP-036,Middle East,Sales,6706.4,USD,Net 30,Pending,High,0.1,1,TraxCore (ERP) Professional — Subscription
REV-014426,2022-09-28,2022-09,Q3 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00390,REP-009,Middle East,Sales,1959.84,USD,Upfront Annual,Paid,Medium,8.0,12,TraxCRM Starter — Subscription
REV-014427,2021-08-05,2021-08,Q3 2021,2021,Revenue,Subscription,TraxCRM,Enterprise,CUST-00199,REP-033,North America,Sales,12025.64,USD,Net 30,Pending,Medium,5.1,36,TraxCRM Enterprise — Subscription
REV-014428,2021-03-28,2021-03,Q1 2021,2021,Revenue,One-time License,TraxAnalytics,Starter,CUST-00553,REP-037,LATAM,Sales,2850.03,USD,Net 60,Paid,High,2.0,24,TraxAnalytics Starter — One-time License
REV-014429,2021-02-05,2021-02,Q1 2021,2021,Revenue,Training,TraxAnalytics,Professional,CUST-00932,REP-032,North America,Sales,9881.02,USD,Net 30,Paid,Low,0.0,12,TraxAnalytics Professional — Training
REV-014430,2025-01-12,2025-01,Q1 2025,2025,Revenue,One-time License,TraxCRM,Professional,CUST-00276,REP-038,Europe,Sales,8661.17,USD,Net 60,Pending,Low,5.7,1,TraxCRM Professional — One-time License
REV-014431,2025-02-22,2025-02,Q1 2025,2025,Revenue,Professional Services,TraxCRM,Professional,CUST-00494,REP-003,APAC,Sales,11564.92,USD,Upfront Annual,Pending,Low,7.6,36,TraxCRM Professional — Professional Services
REV-014432,2025-03-22,2025-03,Q1 2025,2025,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00243,REP-012,Middle East,Sales,9458.9,USD,Net 30,Paid,High,3.4,1,TraxCore (ERP) Professional — Professional Services
REV-014433,2020-12-20,2020-12,Q4 2020,2020,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00678,REP-002,LATAM,Sales,1800.52,USD,Net 30,Pending,Low,9.0,12,TraxAnalytics Starter — Professional Services
REV-014434,2023-07-30,2023-07,Q3 2023,2023,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00455,REP-034,North America,Sales,2684.3,USD,Upfront Annual,Pending,High,0.5,36,TraxCore (ERP) Starter — Subscription
REV-014435,2023-02-19,2023-02,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Professional,CUST-00143,REP-017,LATAM,Sales,3007.39,USD,Net 30,Paid,Low,2.0,12,TraxAnalytics Professional — Subscription
REV-014436,2024-07-21,2024-07,Q3 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00887,REP-034,LATAM,Sales,2758.24,USD,Upfront Annual,Paid,Low,9.4,36,TraxCRM Starter — Subscription
REV-014437,2021-11-26,2021-11,Q4 2021,2021,Revenue,Renewal,TraxCRM,Starter,CUST-00393,REP-003,Europe,Sales,1166.02,USD,Monthly,Paid,Low,14.4,36,TraxCRM Starter — Renewal
REV-014438,2025-04-12,2025-04,Q2 2025,2025,Revenue,Subscription,TraxAnalytics,Professional,CUST-00577,REP-045,North America,Sales,6100.03,USD,Net 60,Paid,Medium,18.9,24,TraxAnalytics Professional — Subscription
REV-014439,2022-06-28,2022-06,Q2 2022,2022,Revenue,Renewal,TraxAnalytics,Starter,CUST-00634,REP-009,APAC,Sales,2629.07,USD,Net 60,Overdue,Medium,13.2,36,TraxAnalytics Starter — Renewal
REV-014440,2022-04-30,2022-04,Q2 2022,2022,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00508,REP-042,LATAM,Sales,6275.07,USD,Net 30,Paid,Low,7.0,24,TraxAnalytics Professional — Professional Services
REV-014441,2020-08-11,2020-08,Q3 2020,2020,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00805,REP-025,North America,Sales,4702.59,USD,Upfront Annual,Paid,Low,4.8,24,TraxAnalytics Professional — Professional Services
REV-014442,2022-07-19,2022-07,Q3 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00213,REP-020,North America,Sales,2683.27,USD,Net 60,Pending,Low,13.7,12,TraxCRM Starter — Subscription
REV-014443,2021-02-26,2021-02,Q1 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00509,REP-013,APAC,Sales,7850.82,USD,Net 30,Paid,Medium,5.4,6,TraxCore (ERP) Professional — Subscription
REV-014444,2025-12-05,2025-12,Q4 2025,2025,Revenue,Renewal,TraxCore (ERP),Enterprise,CUST-00295,REP-006,APAC,Sales,45204.64,USD,Net 60,Pending,Low,1.4,6,TraxCore (ERP) Enterprise — Renewal
REV-014445,2023-10-23,2023-10,Q4 2023,2023,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00366,REP-045,APAC,Sales,8604.29,USD,Net 30,Paid,Low,2.4,6,TraxCore (ERP) Professional — Subscription
REV-014446,2025-06-21,2025-06,Q2 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00684,REP-043,Middle East,Sales,10880.72,USD,Net 30,Paid,Low,6.3,36,TraxCore (ERP) Professional — Subscription
REV-014447,2021-02-15,2021-02,Q1 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00909,REP-036,Middle East,Sales,4349.64,USD,Net 60,Paid,Low,2.8,6,TraxCore (ERP) Professional — Subscription
REV-014448,2021-07-08,2021-07,Q3 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00371,REP-019,North America,Sales,5758.7,USD,Net 60,Paid,Low,16.6,24,TraxCore (ERP) Professional — Subscription
REV-014449,2023-05-21,2023-05,Q2 2023,2023,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00663,REP-011,North America,Sales,62403.28,USD,Upfront Annual,Paid,Low,1.5,6,TraxAnalytics Enterprise — Subscription
REV-014450,2020-03-07,2020-03,Q1 2020,2020,Revenue,Subscription,TraxCRM,Professional,CUST-00207,REP-008,North America,Sales,9979.42,USD,Net 60,Paid,Medium,10.5,1,TraxCRM Professional — Subscription
REV-014451,2022-10-16,2022-10,Q4 2022,2022,Revenue,Professional Services,TraxCRM,Starter,CUST-00655,REP-014,Middle East,Sales,2407.55,USD,Net 60,Pending,Low,3.5,1,TraxCRM Starter — Professional Services
REV-014452,2023-10-19,2023-10,Q4 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00068,REP-001,Middle East,Sales,1511.1,USD,Net 60,Paid,Low,3.2,36,TraxCRM Starter — Subscription
REV-014453,2023-05-25,2023-05,Q2 2023,2023,Revenue,Renewal,TraxAnalytics,Professional,CUST-00960,REP-039,LATAM,Sales,7698.41,USD,Monthly,Paid,Low,9.7,36,TraxAnalytics Professional — Renewal
REV-014454,2022-04-13,2022-04,Q2 2022,2022,Revenue,Subscription,TraxCRM,Professional,CUST-00462,REP-033,Europe,Sales,11624.65,USD,Net 60,Overdue,Low,13.5,24,TraxCRM Professional — Subscription
REV-014455,2024-02-13,2024-02,Q1 2024,2024,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00492,REP-032,APAC,Sales,33730.21,USD,Net 30,Overdue,High,2.0,6,TraxAnalytics Enterprise — Subscription
REV-014456,2025-10-27,2025-10,Q4 2025,2025,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00881,REP-031,LATAM,Sales,76801.86,USD,Upfront Annual,Paid,Medium,6.6,1,TraxCore (ERP) Enterprise — Subscription
REV-014457,2024-12-01,2024-12,Q4 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00016,REP-043,Europe,Sales,2389.89,USD,Net 30,Paid,Low,19.0,24,TraxCore (ERP) Starter — Subscription
REV-014458,2022-12-28,2022-12,Q4 2022,2022,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00200,REP-019,Europe,Sales,64891.31,USD,Upfront Annual,Paid,Medium,16.5,12,TraxCore (ERP) Enterprise — Subscription
REV-014459,2022-02-17,2022-02,Q1 2022,2022,Revenue,Subscription,TraxAnalytics,Professional,CUST-00083,REP-050,Europe,Sales,5935.16,USD,Monthly,Paid,Medium,1.9,12,TraxAnalytics Professional — Subscription
REV-014460,2022-12-21,2022-12,Q4 2022,2022,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00737,REP-001,Middle East,Sales,68287.15,USD,Net 60,Paid,Medium,7.0,6,TraxCore (ERP) Enterprise — Subscription
